name,id,xloc,yloc,cell,orient,routing_demand,congestion,capacity,GRC_Index,pin_count,pin_total
U6612,2978,47232,44544,56,0,23.0,-13.0,36.0,"(29, 30)",5,11
U6613,2979,41088,47616,56,6,21.0,-9.0,30.0,"(31, 26)",5,5
U6614,2980,47360,47616,50,2,24.0,-7.0,31.0,"(31, 30)",4,9
U6615,2981,72832,47616,46,6,29.0,-2.0,31.0,"(31, 47)",5,15
U6616,2982,18048,38400,9,6,27.0,-9.0,36.0,"(25, 11)",5,12
U6617,2983,15360,38400,9,6,28.0,-4.0,32.0,"(25, 9)",5,20
U6618,2984,13440,35328,9,6,30.0,-6.0,36.0,"(23, 8)",5,10
U6619,2985,29696,38400,56,0,21.0,-6.0,27.0,"(25, 19)",5,19
U6620,2986,29440,41472,56,6,30.0,-3.0,33.0,"(27, 18)",5,13
U6621,2987,28800,38400,56,6,26.0,-7.0,33.0,"(25, 18)",5,5
U6622,2988,29696,38400,50,4,21.0,-6.0,27.0,"(25, 19)",4,19
U6623,2989,16256,38400,46,6,27.0,-9.0,36.0,"(25, 10)",5,20
U6624,2990,18688,13824,9,0,29.0,-7.0,36.0,"(9, 11)",5,15
U6625,2991,20480,13824,9,0,26.0,-5.0,31.0,"(9, 13)",5,20
U6626,2992,14336,16896,9,6,31.0,-5.0,36.0,"(11, 9)",5,20
U6627,2993,24320,19968,56,0,24.0,-12.0,36.0,"(13, 15)",5,14
U6628,2994,23424,19968,56,0,30.0,-6.0,36.0,"(13, 14)",5,15
U6629,2995,24448,23040,56,0,28.0,-8.0,36.0,"(15, 15)",5,14
U6630,2996,23680,19968,50,6,24.0,-12.0,36.0,"(13, 15)",4,14
U6631,2997,19584,13824,46,0,28.0,-8.0,36.0,"(9, 12)",5,15
U6632,2998,18176,56832,9,6,23.0,-5.0,28.0,"(37, 11)",5,14
U6633,2999,16384,56832,9,6,32.0,-4.0,36.0,"(37, 10)",5,15
U6634,3000,13824,53760,9,0,25.0,-3.0,28.0,"(35, 8)",5,20
U6635,3001,27136,50688,56,6,32.0,-4.0,36.0,"(33, 17)",5,20
U6636,3002,27136,47616,56,6,28.0,-8.0,36.0,"(31, 17)",5,14
U6637,3003,28160,47616,56,0,24.0,-9.0,33.0,"(31, 18)",5,10
U6638,3004,27392,47616,50,0,28.0,-8.0,36.0,"(31, 17)",4,14
U6639,3005,15616,53760,46,0,31.0,-1.0,32.0,"(35, 9)",5,20
U6640,3006,62080,78336,9,0,20.0,-9.0,29.0,"(51, 40)",5,10
U6641,3007,60032,78336,9,0,26.0,-10.0,36.0,"(51, 38)",5,10
U6642,3008,61440,78336,9,6,25.0,-6.0,31.0,"(51, 39)",5,10
U6643,3009,51072,66048,56,0,24.0,-5.0,29.0,"(43, 32)",5,16
U6644,3010,49664,62976,56,0,29.0,-7.0,36.0,"(41, 32)",5,20
U6645,3011,46976,62976,56,0,28.0,-6.0,34.0,"(41, 30)",5,15
U6646,3012,50432,66048,50,6,24.0,-5.0,29.0,"(43, 32)",4,16
U6647,3013,60544,78336,46,6,25.0,-6.0,31.0,"(51, 39)",5,10
U6648,3014,71040,78336,9,0,18.0,-8.0,26.0,"(51, 45)",5,15
U6649,3015,69248,78336,9,6,25.0,-9.0,34.0,"(51, 44)",5,10
U6650,3016,69248,75264,9,0,28.0,-8.0,36.0,"(49, 44)",5,15
U6651,3017,63488,66048,56,6,31.0,-5.0,36.0,"(43, 41)",5,20
U6652,3018,60928,66048,56,6,30.0,-1.0,31.0,"(43, 39)",5,14
U6653,3019,55296,62976,56,0,26.0,-5.0,31.0,"(41, 35)",5,19
U6654,3020,62336,66048,50,0,26.0,-3.0,29.0,"(43, 40)",4,10
U6655,3021,70144,78336,46,6,18.0,-8.0,26.0,"(51, 45)",5,15
U6656,3022,31872,10752,9,0,31.0,-5.0,36.0,"(7, 20)",5,15
U6657,3023,30080,10752,9,0,26.0,-1.0,27.0,"(7, 19)",5,20
U6658,3024,28288,10752,9,0,24.0,-9.0,33.0,"(7, 18)",5,15
U6659,3025,34304,38400,56,6,23.0,-7.0,30.0,"(25, 22)",5,10
U6660,3026,34816,35328,56,6,23.0,-13.0,36.0,"(23, 22)",5,10
U6661,3027,32384,35328,56,6,26.0,-10.0,36.0,"(23, 20)",5,20
U6662,3028,34048,35328,50,6,23.0,-13.0,36.0,"(23, 21)",4,13
U6663,3029,30080,10752,46,4,26.0,-1.0,27.0,"(7, 19)",5,20
U6664,3030,17792,35328,9,0,27.0,-9.0,36.0,"(23, 11)",5,16
U6665,3031,16128,35328,9,6,28.0,-8.0,36.0,"(23, 10)",5,20
U6666,3032,13824,35328,9,0,30.0,-6.0,36.0,"(23, 8)",5,10
U6667,3033,30848,35328,56,0,33.0,-3.0,36.0,"(23, 19)",5,19
U6668,3034,30592,35328,56,6,33.0,-3.0,36.0,"(23, 19)",5,19
U6669,3035,29696,35328,56,6,33.0,-3.0,36.0,"(23, 19)",5,19
U6670,3036,30080,35328,50,0,33.0,-3.0,36.0,"(23, 19)",4,19
U6671,3037,16000,35328,46,0,28.0,-8.0,36.0,"(23, 10)",5,20
U6672,3038,18432,47616,9,6,25.0,-3.0,28.0,"(31, 11)",5,15
U6673,3039,15744,44544,9,0,28.0,-8.0,36.0,"(29, 9)",5,20
U6674,3040,14464,44544,9,0,28.0,-8.0,36.0,"(29, 9)",5,20
U6675,3041,38400,47616,56,6,14.0,-6.0,20.0,"(31, 24)",5,10
U6676,3042,40064,44544,56,6,24.0,-12.0,36.0,"(29, 25)",5,15
U6677,3043,35840,47616,56,6,21.0,-9.0,30.0,"(31, 23)",5,9
U6678,3044,36736,47616,50,6,21.0,-9.0,30.0,"(31, 23)",4,9
U6679,3045,18304,44544,46,0,23.0,-5.0,28.0,"(29, 11)",5,20
U6680,3046,19968,13824,9,6,28.0,-8.0,36.0,"(9, 12)",5,15
U6681,3047,21120,10752,9,0,23.0,-8.0,31.0,"(7, 13)",5,15
U6682,3048,13952,10752,9,0,18.0,-10.0,28.0,"(7, 8)",5,15
U6683,3049,25216,19968,56,0,22.0,-6.0,28.0,"(13, 16)",5,17
U6684,3050,23808,23040,56,6,28.0,-8.0,36.0,"(15, 15)",5,14
U6685,3051,25984,26112,56,6,22.0,-6.0,28.0,"(17, 16)",5,15
U6686,3052,24704,23040,50,6,28.0,-8.0,36.0,"(15, 15)",4,14
U6687,3053,22016,10752,46,0,26.0,-3.0,29.0,"(7, 14)",5,20
U6688,3054,6400,84480,48,0,16.0,-20.0,36.0,"(55, 3)",3,15
U6694,3055,44544,78336,9,6,28.0,-8.0,36.0,"(51, 28)",5,15
U6695,3056,14208,78336,0,6,18.0,-10.0,28.0,"(51, 8)",3,12
U6697,3057,13440,78336,0,6,18.0,-10.0,28.0,"(51, 8)",3,12
U6699,3058,42624,78336,9,6,26.0,-8.0,34.0,"(51, 27)",5,10
U6700,3059,14208,75264,0,0,29.0,-7.0,36.0,"(49, 8)",3,15
U6702,3060,12672,75264,0,0,24.0,-12.0,36.0,"(49, 7)",3,16
U6704,3061,40448,75264,9,0,26.0,-10.0,36.0,"(49, 26)",5,15
U6709,3062,45056,66048,56,0,22.0,-4.0,26.0,"(43, 29)",5,15
U6714,3063,43520,62976,56,0,27.0,-9.0,36.0,"(41, 28)",5,16
U6719,3064,42496,66048,56,0,26.0,-5.0,31.0,"(43, 27)",5,15
U6720,3065,43392,69120,50,6,23.0,-8.0,31.0,"(45, 27)",4,14
U6721,3066,42240,75264,46,0,31.0,-5.0,36.0,"(49, 27)",5,20
U6722,3067,80256,38400,9,0,27.0,-9.0,36.0,"(25, 51)",5,10
U6723,3068,77568,38400,9,0,21.0,-5.0,26.0,"(25, 50)",5,10
U6724,3069,74880,38400,9,0,28.0,-8.0,36.0,"(25, 48)",5,15
U6725,3070,51968,41472,56,0,29.0,-7.0,36.0,"(27, 33)",5,19
U6726,3071,47488,38400,56,0,31.0,-3.0,34.0,"(25, 30)",5,15
U6727,3072,46848,41472,56,6,25.0,-9.0,34.0,"(27, 30)",5,20
U6728,3073,49280,38400,50,0,29.0,-7.0,36.0,"(25, 31)",4,21
U6729,3074,78464,38400,46,0,21.0,-5.0,26.0,"(25, 50)",5,10
U6730,3075,40576,10752,9,0,24.0,-9.0,33.0,"(7, 26)",5,20
U6731,3076,37632,10752,9,6,21.0,0.0,21.0,"(7, 24)",5,15
U6732,3077,35840,10752,9,6,22.0,-8.0,30.0,"(7, 23)",5,10
U6733,3078,36096,35328,56,0,24.0,-12.0,36.0,"(23, 23)",5,15
U6734,3079,36864,32256,56,0,28.0,-8.0,36.0,"(21, 23)",5,19
U6735,3080,35200,32256,56,0,28.0,-6.0,34.0,"(21, 22)",5,20
U6736,3081,36096,32256,50,0,28.0,-8.0,36.0,"(21, 23)",4,19
U6737,3082,36736,7680,46,0,27.0,-9.0,36.0,"(5, 23)",5,10
U6738,3083,51328,10752,9,6,23.0,-9.0,32.0,"(7, 33)",5,11
U6739,3084,47872,10752,9,6,26.0,-8.0,34.0,"(7, 30)",5,20
U6740,3085,43392,7680,9,0,22.0,-9.0,31.0,"(5, 27)",5,20
U6741,3086,51840,23040,56,6,27.0,-9.0,36.0,"(15, 33)",5,15
U6742,3087,52096,23040,56,0,27.0,-9.0,36.0,"(15, 33)",5,15
U6743,3088,51200,23040,56,0,27.0,-9.0,36.0,"(15, 33)",5,15
U6744,3089,53760,23040,50,4,23.0,-6.0,29.0,"(15, 34)",4,19
U6745,3090,54272,10752,46,2,19.0,-7.0,26.0,"(7, 35)",5,11
U6746,3091,77568,62976,9,0,22.0,-4.0,26.0,"(41, 50)",5,10
U6747,3092,78464,62976,9,0,22.0,-4.0,26.0,"(41, 50)",5,10
U6748,3093,74880,62976,9,0,24.0,-12.0,36.0,"(41, 48)",5,10
U6749,3094,57216,41472,56,0,26.0,-10.0,36.0,"(27, 36)",5,19
U6750,3095,58880,41472,56,6,29.0,-7.0,36.0,"(27, 38)",5,19
U6751,3096,54656,41472,56,6,23.0,-8.0,31.0,"(27, 35)",5,20
U6752,3097,58112,41472,50,6,23.0,-5.0,28.0,"(27, 37)",4,9
U6753,3098,79360,62976,46,0,23.0,-13.0,36.0,"(41, 51)",5,17
U6754,3099,79744,16896,9,0,23.0,-13.0,36.0,"(11, 51)",5,10
U6755,3100,78592,16896,9,6,23.0,-13.0,36.0,"(11, 50)",5,20
U6756,3101,79104,13824,9,0,23.0,-13.0,36.0,"(9, 51)",5,11
U6757,3102,57344,26112,56,6,23.0,-5.0,28.0,"(17, 37)",5,15
U6758,3103,59136,23040,56,0,25.0,-11.0,36.0,"(15, 38)",5,20
U6759,3104,53632,23040,56,6,23.0,-6.0,29.0,"(15, 34)",5,19
U6760,3105,56320,23040,50,6,27.0,-9.0,36.0,"(15, 36)",4,13
U6761,3106,80384,16896,46,6,22.0,-11.0,33.0,"(11, 52)",5,16
U6762,3107,39424,75264,9,0,28.0,-8.0,36.0,"(49, 25)",5,15
U6763,3108,37888,78336,9,6,21.0,-5.0,26.0,"(51, 24)",5,21
U6764,3109,37504,75264,9,0,30.0,-6.0,36.0,"(49, 24)",5,15
U6765,3110,41600,66048,56,0,29.0,-4.0,33.0,"(43, 26)",5,18
U6766,3111,41728,62976,56,0,27.0,-9.0,36.0,"(41, 26)",5,20
U6767,3112,39936,66048,56,0,30.0,-6.0,36.0,"(43, 25)",5,14
U6768,3113,40832,66048,50,0,29.0,-4.0,33.0,"(43, 26)",4,18
U6769,3114,37888,78336,46,2,21.0,-5.0,26.0,"(51, 24)",5,21
U6770,3115,81152,38400,9,0,25.0,-11.0,36.0,"(25, 52)",5,11
U6771,3116,76672,38400,9,0,28.0,-8.0,36.0,"(25, 49)",5,16
U6772,3117,76032,35328,9,0,25.0,-11.0,36.0,"(23, 49)",5,15
U6773,3118,57984,38400,56,0,26.0,-10.0,36.0,"(25, 37)",5,10
U6774,3119,56320,38400,56,0,28.0,-8.0,36.0,"(25, 36)",5,18
U6775,3120,53632,38400,56,0,27.0,-2.0,29.0,"(25, 34)",5,16
U6776,3121,57216,38400,50,0,28.0,-8.0,36.0,"(25, 36)",4,18
U6777,3122,79360,38400,46,0,27.0,-9.0,36.0,"(25, 51)",5,10
U6780,3123,79616,23040,9,0,28.0,-8.0,36.0,"(15, 51)",5,5
U6783,3124,78720,23040,9,0,18.0,-8.0,26.0,"(15, 50)",5,20
U6786,3125,77824,23040,9,0,18.0,-8.0,26.0,"(15, 50)",5,20
U6789,3126,55424,23040,56,6,28.0,-3.0,31.0,"(15, 35)",5,20
U6792,3127,55680,23040,56,0,28.0,-3.0,31.0,"(15, 35)",5,20
U6795,3128,52736,23040,56,6,23.0,-6.0,29.0,"(15, 34)",5,19
U6796,3129,56576,23040,50,0,27.0,-9.0,36.0,"(15, 36)",4,13
U6797,3130,77824,23040,46,6,18.0,-8.0,26.0,"(15, 50)",5,20
U6798,3131,21376,75264,9,0,31.0,-5.0,36.0,"(49, 13)",5,15
U6799,3132,20224,78336,9,0,32.0,-4.0,36.0,"(51, 12)",5,20
U6800,3133,18432,78336,9,0,30.0,-6.0,36.0,"(51, 11)",5,16
U6801,3134,29568,66048,56,0,28.0,-5.0,33.0,"(43, 18)",5,19
U6802,3135,32512,62976,56,0,32.0,-4.0,36.0,"(41, 20)",5,16
U6803,3136,32512,66048,56,6,27.0,-9.0,36.0,"(43, 20)",5,21
U6804,3137,30464,66048,50,0,22.0,-5.0,27.0,"(43, 19)",4,14
U6805,3138,18944,78336,46,6,32.0,-4.0,36.0,"(51, 12)",5,20
U6806,3139,79488,16896,9,6,23.0,-13.0,36.0,"(11, 51)",5,10
U6807,3140,78720,13824,9,6,21.0,-5.0,26.0,"(9, 50)",5,20
U6808,3141,77824,13824,9,6,21.0,-5.0,26.0,"(9, 50)",5,20
U6809,3142,57088,23040,56,6,27.0,-9.0,36.0,"(15, 36)",5,13
U6810,3143,60032,23040,56,0,25.0,-11.0,36.0,"(15, 38)",5,20
U6811,3144,54528,23040,56,6,28.0,-3.0,31.0,"(15, 35)",5,20
U6812,3145,57984,23040,50,6,26.0,-10.0,36.0,"(15, 37)",4,16
U6813,3146,78720,10752,46,6,6.0,-14.0,20.0,"(7, 50)",5,5
U6814,3147,64768,75264,9,0,27.0,-9.0,36.0,"(49, 41)",5,20
U6815,3148,65664,78336,9,6,28.0,-8.0,36.0,"(51, 42)",5,5
U6816,3149,65280,75264,9,6,28.0,-8.0,36.0,"(49, 42)",5,15
U6817,3150,53760,66048,56,0,25.0,-4.0,29.0,"(43, 34)",5,19
U6818,3151,52608,62976,56,0,25.0,-11.0,36.0,"(41, 33)",5,21
U6819,3152,52864,66048,56,0,25.0,-4.0,29.0,"(43, 34)",5,19
U6820,3153,53760,66048,50,2,25.0,-4.0,29.0,"(43, 34)",4,19
U6821,3154,64768,78336,46,6,26.0,-10.0,36.0,"(51, 41)",5,15
U6822,3155,51840,78336,9,6,26.0,-10.0,36.0,"(51, 33)",5,15
U6823,3156,52480,78336,9,0,26.0,-10.0,36.0,"(51, 33)",5,15
U6824,3157,50432,75264,9,0,29.0,-7.0,36.0,"(49, 32)",5,15
U6825,3158,45824,41472,56,0,25.0,-1.0,26.0,"(27, 29)",5,15
U6826,3159,44800,38400,56,0,25.0,-11.0,36.0,"(25, 28)",5,17
U6827,3160,45056,41472,56,6,25.0,-1.0,26.0,"(27, 29)",5,15
U6828,3161,44160,41472,50,0,30.0,-6.0,36.0,"(27, 28)",4,17
U6829,3162,50688,78336,46,0,28.0,-6.0,34.0,"(51, 32)",5,15
U6830,3163,74624,75264,9,0,25.0,-11.0,36.0,"(49, 48)",5,20
U6831,3164,77824,75264,9,6,16.0,-14.0,30.0,"(49, 50)",5,10
U6832,3165,74240,75264,9,6,25.0,-11.0,36.0,"(49, 48)",5,20
U6833,3166,59008,66048,56,0,25.0,-11.0,36.0,"(43, 38)",5,20
U6834,3167,55552,66048,56,6,25.0,-6.0,31.0,"(43, 35)",5,15
U6835,3168,52992,69120,56,6,31.0,2.0,29.0,"(45, 34)",5,19
U6836,3169,58624,69120,50,6,25.0,-3.0,28.0,"(45, 37)",4,13
U6837,3170,75520,75264,46,0,25.0,-11.0,36.0,"(49, 48)",5,20
U6838,3171,13568,66048,9,6,26.0,-2.0,28.0,"(43, 8)",5,5
U6839,3172,11776,66048,9,6,29.0,-7.0,36.0,"(43, 7)",5,20
U6840,3173,11776,62976,9,0,27.0,-9.0,36.0,"(41, 7)",5,15
U6841,3174,30336,59904,56,0,31.0,-5.0,36.0,"(39, 19)",5,10
U6842,3175,32896,62976,56,6,26.0,-10.0,36.0,"(41, 21)",5,14
U6843,3176,29824,56832,56,0,27.0,-9.0,36.0,"(37, 19)",5,19
U6844,3177,32128,59904,50,0,28.0,-8.0,36.0,"(39, 20)",4,18
U6845,3178,12672,62976,46,0,27.0,-9.0,36.0,"(41, 7)",5,15
U6846,3179,78720,32256,9,6,24.0,-2.0,26.0,"(21, 50)",5,25
U6847,3180,76928,32256,9,6,28.0,-8.0,36.0,"(21, 49)",5,15
U6848,3181,76032,32256,9,6,28.0,-8.0,36.0,"(21, 49)",5,15
U6849,3182,57984,38400,56,6,26.0,-10.0,36.0,"(25, 37)",5,10
U6850,3183,56320,38400,56,6,28.0,-8.0,36.0,"(25, 36)",5,18
U6851,3184,53632,38400,56,6,27.0,-2.0,29.0,"(25, 34)",5,16
U6852,3185,57216,38400,50,6,28.0,-8.0,36.0,"(25, 36)",4,18
U6853,3186,77824,32256,46,6,24.0,-2.0,26.0,"(21, 50)",5,25
U6854,3187,27648,75264,9,0,33.0,-3.0,36.0,"(49, 17)",5,15
U6855,3188,27264,78336,9,6,26.0,-10.0,36.0,"(51, 17)",5,10
U6856,3189,25856,75264,9,0,31.0,-5.0,36.0,"(49, 16)",5,10
U6857,3190,37504,66048,56,0,24.0,-2.0,26.0,"(43, 24)",5,19
U6858,3191,36352,62976,56,0,26.0,-10.0,36.0,"(41, 23)",5,15
U6859,3192,35840,66048,56,0,27.0,-9.0,36.0,"(43, 23)",5,19
U6860,3193,36736,66048,50,0,27.0,-9.0,36.0,"(43, 23)",4,19
U6861,3194,26368,78336,46,6,30.0,-6.0,36.0,"(51, 16)",5,15
U6862,3195,12544,44544,9,0,31.0,-5.0,36.0,"(29, 7)",5,20
U6863,3196,10752,44544,9,0,26.0,-3.0,29.0,"(29, 6)",5,15
U6864,3197,9984,47616,9,6,26.0,-3.0,29.0,"(31, 6)",5,15
U6865,3198,30976,44544,56,6,28.0,-8.0,36.0,"(29, 19)",5,20
U6866,3199,34048,41472,56,0,21.0,-9.0,30.0,"(27, 21)",5,23
U6867,3200,30592,41472,56,0,24.0,-3.0,27.0,"(27, 19)",5,18
U6868,3201,29696,41472,50,4,24.0,-3.0,27.0,"(27, 19)",4,18
U6869,3202,11264,44544,46,6,31.0,-5.0,36.0,"(29, 7)",5,20
U6870,3203,28288,13824,9,6,19.0,-8.0,27.0,"(9, 18)",5,10
U6871,3204,25984,10752,9,6,19.0,-9.0,28.0,"(7, 16)",5,20
U6872,3205,25088,10752,9,6,19.0,-9.0,28.0,"(7, 16)",5,20
U6873,3206,36864,23040,56,6,27.0,-9.0,36.0,"(15, 23)",5,19
U6874,3207,39552,23040,56,0,30.0,-6.0,36.0,"(15, 25)",5,16
U6875,3208,34944,23040,56,0,31.0,-5.0,36.0,"(15, 22)",5,10
U6876,3209,36736,23040,50,0,27.0,-9.0,36.0,"(15, 23)",4,19
U6877,3210,26880,10752,46,6,27.0,-9.0,36.0,"(7, 17)",5,15
U6878,3211,50176,10752,9,6,22.0,-7.0,29.0,"(7, 32)",5,10
U6879,3212,46976,10752,9,6,26.0,-8.0,34.0,"(7, 30)",5,20
U6880,3213,41600,7680,9,0,27.0,-6.0,33.0,"(5, 26)",5,20
U6881,3214,49152,23040,56,6,29.0,-7.0,36.0,"(15, 31)",5,20
U6882,3215,49408,23040,56,0,29.0,-7.0,36.0,"(15, 31)",5,20
U6883,3216,48512,23040,56,0,29.0,-7.0,36.0,"(15, 31)",5,20
U6884,3217,50304,23040,50,0,27.0,-9.0,36.0,"(15, 32)",4,14
U6885,3218,48768,7680,46,0,26.0,-9.0,35.0,"(5, 31)",5,15
U6888,3219,13952,13824,9,6,21.0,-7.0,28.0,"(9, 8)",5,15
U6891,3220,9472,10752,9,0,26.0,-9.0,35.0,"(7, 5)",5,10
U6894,3221,12160,10752,9,0,24.0,-12.0,36.0,"(7, 7)",5,20
U6897,3222,31616,23040,56,6,35.0,-1.0,36.0,"(15, 20)",5,19
U6900,3223,34048,23040,56,6,29.0,-7.0,36.0,"(15, 21)",5,18
U6903,3224,31488,23040,56,0,35.0,-1.0,36.0,"(15, 20)",5,19
U6904,3225,34048,23040,50,2,29.0,-7.0,36.0,"(15, 21)",4,18
U6905,3226,10368,10752,46,0,21.0,-8.0,29.0,"(7, 6)",5,10
U6906,3227,79744,56832,9,6,27.0,-7.0,34.0,"(37, 51)",5,10
U6907,3228,78848,56832,9,6,27.0,-7.0,34.0,"(37, 51)",5,10
U6908,3229,75904,53760,9,0,30.0,-6.0,36.0,"(35, 49)",5,16
U6909,3230,56320,41472,56,0,26.0,-10.0,36.0,"(27, 36)",5,19
U6910,3231,57216,41472,56,6,26.0,-10.0,36.0,"(27, 36)",5,19
U6911,3232,53760,41472,56,6,25.0,-4.0,29.0,"(27, 34)",5,18
U6912,3233,56448,41472,50,6,26.0,-10.0,36.0,"(27, 36)",4,19
U6913,3234,79104,53760,46,0,27.0,-9.0,36.0,"(35, 51)",5,11
U6914,3235,78720,47616,9,0,25.0,-1.0,26.0,"(31, 50)",5,10
U6915,3236,76928,47616,9,0,31.0,-5.0,36.0,"(31, 49)",5,16
U6916,3237,73984,47616,9,6,29.0,-2.0,31.0,"(31, 47)",5,15
U6917,3238,50304,41472,56,0,23.0,-6.0,29.0,"(27, 32)",5,10
U6918,3239,47744,41472,56,6,25.0,-9.0,34.0,"(27, 30)",5,20
U6919,3240,45952,41472,56,6,25.0,-1.0,26.0,"(27, 29)",5,15
U6920,3241,48640,41472,50,6,27.0,-8.0,35.0,"(27, 31)",4,19
U6921,3242,77824,47616,46,0,25.0,-1.0,26.0,"(31, 50)",5,10
U6922,3243,12544,35328,9,6,30.0,-6.0,36.0,"(23, 7)",5,20
U6923,3244,10240,32256,9,0,26.0,-3.0,29.0,"(21, 6)",5,20
U6924,3245,9728,32256,9,6,26.0,-3.0,29.0,"(21, 6)",5,20
U6925,3246,31744,35328,56,0,26.0,-10.0,36.0,"(23, 20)",5,20
U6926,3247,33408,38400,56,6,25.0,-7.0,32.0,"(25, 21)",5,16
U6927,3248,30336,38400,56,6,21.0,-6.0,27.0,"(25, 19)",5,19
U6928,3249,29312,35328,50,0,27.0,-9.0,36.0,"(23, 18)",4,16
U6929,3250,11136,32256,46,0,26.0,-3.0,29.0,"(21, 6)",5,20
U6930,3251,12672,13824,9,0,29.0,-7.0,36.0,"(9, 7)",5,20
U6931,3252,12544,10752,9,6,24.0,-12.0,36.0,"(7, 7)",5,20
U6932,3253,13440,10752,9,6,18.0,-10.0,28.0,"(7, 8)",5,15
U6933,3254,26880,19968,56,0,28.0,-8.0,36.0,"(13, 17)",5,20
U6934,3255,28928,23040,56,6,26.0,-7.0,33.0,"(15, 18)",5,5
U6935,3256,25344,23040,56,0,31.0,-5.0,36.0,"(15, 16)",5,14
U6936,3257,26112,19968,50,0,22.0,-6.0,28.0,"(13, 16)",4,17
U6937,3258,12416,7680,46,6,23.0,-13.0,36.0,"(5, 7)",5,10
U6938,3259,12672,56832,9,6,29.0,-7.0,36.0,"(37, 7)",5,20
U6939,3260,12160,56832,9,0,29.0,-7.0,36.0,"(37, 7)",5,20
U6940,3261,10880,53760,9,0,28.0,-8.0,36.0,"(35, 6)",5,15
U6941,3262,30208,50688,56,6,29.0,2.0,27.0,"(33, 19)",5,24
U6942,3263,34688,50688,56,6,21.0,-9.0,30.0,"(33, 22)",5,17
U6943,3264,31104,47616,56,6,21.0,-6.0,27.0,"(31, 19)",5,18
U6944,3265,30336,47616,50,6,21.0,-6.0,27.0,"(31, 19)",4,18
U6945,3266,12032,53760,46,0,28.0,-8.0,36.0,"(35, 7)",5,15
U6946,3267,59520,78336,9,6,26.0,-10.0,36.0,"(51, 38)",5,10
U6947,3268,58496,78336,9,0,26.0,-5.0,31.0,"(51, 37)",5,15
U6948,3269,56704,75264,9,0,30.0,-6.0,36.0,"(49, 36)",5,20
U6949,3270,49280,66048,56,0,27.0,-8.0,35.0,"(43, 31)",5,14
U6950,3271,48768,62976,56,0,29.0,-7.0,36.0,"(41, 31)",5,9
U6951,3272,46848,66048,56,0,28.0,-6.0,34.0,"(43, 30)",5,19
U6952,3273,48512,66048,50,0,27.0,-8.0,35.0,"(43, 31)",4,14
U6953,3274,57600,75264,46,0,31.0,-5.0,36.0,"(49, 37)",5,15
U6954,3275,74368,72192,9,0,21.0,-12.0,33.0,"(47, 48)",5,15
U6955,3276,77824,72192,9,6,15.0,-5.0,20.0,"(47, 50)",5,10
U6956,3277,74880,69120,9,6,26.0,-7.0,33.0,"(45, 48)",5,15
U6957,3278,59904,66048,56,0,25.0,-11.0,36.0,"(43, 38)",5,20
U6958,3279,57344,66048,56,0,25.0,-3.0,28.0,"(43, 37)",5,18
U6959,3280,53888,69120,56,6,31.0,2.0,29.0,"(45, 34)",5,19
U6960,3281,58112,69120,50,2,25.0,-3.0,28.0,"(45, 37)",4,13
U6961,3282,78720,69120,46,0,21.0,-5.0,26.0,"(45, 50)",5,10
U6962,3283,32768,10752,9,0,24.0,-6.0,30.0,"(7, 21)",5,20
U6963,3284,31360,10752,9,6,31.0,-5.0,36.0,"(7, 20)",5,15
U6964,3285,29568,10752,9,6,24.0,-9.0,33.0,"(7, 18)",5,15
U6965,3286,34176,35328,56,0,23.0,-13.0,36.0,"(23, 21)",5,13
U6966,3287,34304,32256,56,0,28.0,-6.0,34.0,"(21, 22)",5,20
U6967,3288,32512,32256,56,0,27.0,-9.0,36.0,"(21, 20)",5,18
U6968,3289,34048,35328,50,2,23.0,-13.0,36.0,"(23, 21)",4,13
U6969,3290,30976,10752,46,0,26.0,-1.0,27.0,"(7, 19)",5,20
U6970,3291,12288,29184,9,0,29.0,-7.0,36.0,"(19, 7)",5,15
U6971,3292,10624,32256,9,6,26.0,-3.0,29.0,"(21, 6)",5,20
U6972,3293,8960,32256,9,0,31.0,-4.0,35.0,"(21, 5)",5,10
U6973,3294,31488,35328,56,6,26.0,-10.0,36.0,"(23, 20)",5,20
U6974,3295,33408,32256,56,0,24.0,-6.0,30.0,"(21, 21)",5,10
U6975,3296,30848,32256,56,0,24.0,-3.0,27.0,"(21, 19)",5,20
U6976,3297,31744,32256,50,0,27.0,-9.0,36.0,"(21, 20)",4,18
U6977,3298,11648,32256,46,6,33.0,-3.0,36.0,"(21, 7)",5,15
U6978,3299,13952,44544,9,6,30.0,-6.0,36.0,"(29, 8)",5,15
U6979,3300,12160,44544,9,6,31.0,-5.0,36.0,"(29, 7)",5,20
U6980,3301,9984,41472,9,0,23.0,-6.0,29.0,"(27, 6)",5,15
U6981,3302,39680,41472,56,0,25.0,-11.0,36.0,"(27, 25)",5,14
U6982,3303,41728,41472,56,6,28.0,-5.0,33.0,"(27, 26)",5,19
U6983,3304,41472,41472,56,0,28.0,-5.0,33.0,"(27, 26)",5,19
U6984,3305,41728,41472,50,2,28.0,-5.0,33.0,"(27, 26)",4,19
U6985,3306,13696,41472,46,4,27.0,-1.0,28.0,"(27, 8)",5,10
U6986,3307,13056,13824,9,6,21.0,-7.0,28.0,"(9, 8)",5,15
U6987,3308,12288,7680,9,0,23.0,-13.0,36.0,"(5, 7)",5,10
U6988,3309,11264,10752,9,0,24.0,-12.0,36.0,"(7, 7)",5,20
